DL Year,Number Of Fish,Pounds,Species Common,District,Region Code,Mgt Area Code
1982,1687211,5717571,"salmon, pink",102,1,B
1982,223,715,"salmon, pink",102,1,C
1982,86,301,"salmon, pink",102,1,D
1982,907264,3174768,"salmon, pink",103,1,B
1982,74,216,"salmon, pink",103,1,C
1982,276,792,"salmon, pink",103,1,D
1982,4,16,"salmon, pink",104,1,A
1982,4645304,15916367,"salmon, pink",104,1,B
1982,3001,9532,"salmon, pink",104,1,C
1982,8010,23999,"salmon, pink",104,1,D
1982,11082,37691,"salmon, pink",105,1,B
1982,97434,335047,"salmon, pink",105,1,C
1982,2174,6582,"salmon, pink",105,1,D
1982,518,1690,"salmon, pink",106,1,B
1982,35050,129857,"salmon, pink",106,1,C
1982,34,135,"salmon, pink",107,1,B
1982,110346,347612,"salmon, pink",107,1,C
1982,16180,65416,"salmon, pink",108,1,C
1982,215,675,"salmon, pink",108,1,D
1982,13,42,"salmon, pink",109,1,A
1982,6331,19960,"salmon, pink",109,1,B
1982,855064,2611042,"salmon, pink",109,1,C
1982,1007368,3087331,"salmon, pink",109,1,D
1982,66808,198872,"salmon, pink",110,1,A
1982,47620,142261,"salmon, pink",110,1,B
1982,2113264,6391136,"salmon, pink",110,1,C
1982,506958,1565347,"salmon, pink",111,1,A
1982,80,310,"salmon, pink",111,1,C
1982,5817736,18049805,"salmon, pink",112,1,A
1982,4447,12854,"salmon, pink",112,1,C
1982,5360,17599,"salmon, pink",112,1,D
1982,66280,212100,"salmon, pink",113,1,A
1982,123,370,"salmon, pink",113,1,B
1982,7434,22189,"salmon, pink",113,1,C
1982,415562,1305453,"salmon, pink",113,1,D
1982,231124,736879,"salmon, pink",114,1,A
1982,1,5,"salmon, pink",114,1,C
1982,20122,53794,"salmon, pink",114,1,D
1982,69667,284994,"salmon, pink",115,1,A
1982,17,52,"salmon, pink",115,1,C
1982,33,104,"salmon, pink",115,1,D
1982,5618,16297,"salmon, pink",116,1,A
1982,2,6,"salmon, pink",116,1,B
1982,15160,43271,"salmon, pink",116,1,D
1982,49,173,"salmon, pink",152,1,B
1982,11630,34246,"salmon, pink",152,1,D
1982,133,381,"salmon, pink",154,1,A
1982,140,394,"salmon, pink",154,1,B
1982,632,1849,"salmon, pink",154,1,C
1982,4398,12402,"salmon, pink",154,1,D
1982,78,235,"salmon, pink",156,1,A
1982,756,2519,"salmon, pink",156,1,D
1982,2659,7487,"salmon, pink",157,1,A
1982,23,70,"salmon, pink",157,1,B
1982,473,1206,"salmon, pink",157,1,D
1982,156,453,"salmon, pink",181,1,A
1982,1,3,"salmon, pink",181,1,C
1982,1550,5338,"salmon, pink",181,1,D
1982,6126,26049,"salmon, pink",182,1,A
1982,3826,15599,"salmon, pink",183,1,A
1982,19,59,"salmon, pink",183,1,D
1982,1,5,"salmon, pink",185,1,A
1982,96,305,"salmon, pink",189,1,A
1982,492,1494,"salmon, pink",189,1,D
1982,47,179,"salmon, pink",200,2,E
1982,34207,128476,"salmon, pink",212,2,E
1982,2963999,10838461,"salmon, pink",221,2,E
1982,2332038,8178141,"salmon, pink",222,2,E
1982,1182449,4296012,"salmon, pink",223,2,E
1982,520972,1817646,"salmon, pink",224,2,E
1982,3997,15305,"salmon, pink",225,2,E
1982,12610497,44010297,"salmon, pink",226,2,E
1982,6444,21430,"salmon, pink",227,2,E
1982,747616,2633148,"salmon, pink",228,2,E
1982,143639,478683,"salmon, pink",231,2,H
1982,67523,224550,"salmon, pink",232,2,H
1982,296556,931898,"salmon, pink",241,2,H
1982,694453,2741227,"salmon, pink",244,2,H
1982,13353,51536,"salmon, pink",245,2,H
1982,9535,37456,"salmon, pink",246,2,H
1982,73307,245529,"salmon, pink",247,2,H
1982,43871,151790,"salmon, pink",249,2,H
1982,298048,1068479,"salmon, pink",251,4,K
1982,572180,2011850,"salmon, pink",252,4,K
1982,1435050,5317619,"salmon, pink",253,4,K
1982,558238,2058221,"salmon, pink",254,4,K
1982,888571,3156026,"salmon, pink",255,4,K
1982,2397146,8470497,"salmon, pink",256,4,K
1982,519880,1918605,"salmon, pink",257,4,K
1982,300069,1052390,"salmon, pink",258,4,K
1982,529507,1837428,"salmon, pink",259,4,K
1982,591091,1979554,"salmon, pink",262,4,K
1982,82979,299916,"salmon, pink",271,4,L
1982,169680,582316,"salmon, pink",272,4,L
1982,602408,1968976,"salmon, pink",273,4,L
1982,18323,65490,"salmon, pink",275,4,L
1982,616035,2149429,"salmon, pink",281,4,M
1982,2325383,6806391,"salmon, pink",282,4,M
1982,2711700,9491022,"salmon, pink",283,4,M
1982,1081787,2421697,"salmon, pink",284,4,M
1982,1447818,4766518,"salmon, pink",302,4,M
1982,5071,17977,"salmon, pink",311,4,M
1982,14,46,"salmon, pink",312,4,M
1982,109,408,"salmon, pink",313,4,M
1982,94,301,"salmon, pink",314,4,M
1982,6564,22747,"salmon, pink",315,4,M
1982,469,1601,"salmon, pink",316,4,M
1982,170,568,"salmon, pink",321,2,T
1982,1997,7417,"salmon, pink",322,2,T
1982,127482,460403,"salmon, pink",324,2,T
1982,1339272,4441500,"salmon, pink",325,2,T
1982,23417,82547,"salmon, pink",326,2,T
1982,2,7,"salmon, pink",331,3,X
1982,224705,643557,"salmon, pink",333,3,Z
1982,18261,66548,"salmon, pink",335,3,W
1982,374,2351,"salmon, sockeye",101,1,A
1982,330565,2225971,"salmon, sockeye",101,1,B
1982,751,5065,"salmon, sockeye",101,1,C
1982,23276,143273,"salmon, sockeye",102,1,B
1982,1,6,"salmon, sockeye",102,1,C
1982,1,5,"salmon, sockeye",102,1,D
1982,928,5314,"salmon, sockeye",103,1,B
1982,42,235,"salmon, sockeye",104,1,A
1982,278891,1818976,"salmon, sockeye",104,1,B
1982,4508,31047,"salmon, sockeye",104,1,C
1982,13,76,"salmon, sockeye",104,1,D
1982,43,304,"salmon, sockeye",105,1,B
1982,43,231,"salmon, sockeye",105,1,C
1982,1,5,"salmon, sockeye",105,1,D
1982,1032,6846,"salmon, sockeye",106,1,B
1982,192884,1313769,"salmon, sockeye",106,1,C
1982,308,1939,"salmon, sockeye",107,1,C
1982,7136,50443,"salmon, sockeye",108,1,C
1982,8,49,"salmon, sockeye",109,1,B
1982,1422,8763,"salmon, sockeye",109,1,C
1982,5797,32691,"salmon, sockeye",109,1,D
1982,134,910,"salmon, sockeye",110,1,A
1982,81,554,"salmon, sockeye",110,1,B
1982,5376,36108,"salmon, sockeye",110,1,C
1982,85493,623900,"salmon, sockeye",111,1,A
1982,1,5,"salmon, sockeye",111,1,C
1982,26542,165515,"salmon, sockeye",112,1,A
1982,5,24,"salmon, sockeye",112,1,C
1982,4,18,"salmon, sockeye",112,1,D
1982,11478,28306,"salmon, sockeye",113,1,A
1982,59,388,"salmon, sockeye",113,1,C
1982,15759,94607,"salmon, sockeye",113,1,D
1982,562,3352,"salmon, sockeye",114,1,A
1982,121,652,"salmon, sockeye",114,1,D
1982,273837,1986579,"salmon, sockeye",115,1,A
1982,37,191,"salmon, sockeye",116,1,A
1982,46,253,"salmon, sockeye",116,1,D
1982,25,146,"salmon, sockeye",152,1,D
1982,2,11,"salmon, sockeye",154,1,A
1982,22,140,"salmon, sockeye",154,1,D
1982,2,12,"salmon, sockeye",156,1,A
1982,3,16,"salmon, sockeye",156,1,D
1982,9,59,"salmon, sockeye",157,1,A
1982,2,13,"salmon, sockeye",157,1,B
1982,6,36,"salmon, sockeye",157,1,D
1982,2,13,"salmon, sockeye",181,1,A
1982,9,58,"salmon, sockeye",181,1,D
1982,168359,1159331,"salmon, sockeye",182,1,A
1982,44586,295423,"salmon, sockeye",183,1,A
1982,11,64,"salmon, sockeye",189,1,D
1982,129667,901119,"salmon, sockeye",200,2,E
1982,1177655,7603922,"salmon, sockeye",212,2,E
1982,2055,15046,"salmon, sockeye",221,2,E
1982,52824,389539,"salmon, sockeye",222,2,E
1982,947431,7344323,"salmon, sockeye",223,2,E
1982,15394,96497,"salmon, sockeye",224,2,E
1982,37180,250583,"salmon, sockeye",226,2,E
1982,329,2392,"salmon, sockeye",228,2,E
1982,3092,19045,"salmon, sockeye",231,2,H
1982,66781,431669,"salmon, sockeye",232,2,H
1982,43433,268047,"salmon, sockeye",241,2,H
1982,2770140,19517273,"salmon, sockeye",244,2,H
1982,330836,2348126,"salmon, sockeye",245,2,H
1982,40828,247043,"salmon, sockeye",246,2,H
1982,118060,754935,"salmon, sockeye",247,2,H
1982,18014,72189,"salmon, sockeye",249,2,H
1982,34860,180105,"salmon, sockeye",251,4,K
1982,26625,117126,"salmon, sockeye",252,4,K
1982,140893,857977,"salmon, sockeye",253,4,K
1982,81879,487652,"salmon, sockeye",254,4,K
1982,33461,204992,"salmon, sockeye",255,4,K
1982,157651,877016,"salmon, sockeye",256,4,K
1982,476862,2809641,"salmon, sockeye",257,4,K
1982,6382,33501,"salmon, sockeye",258,4,K
1982,11621,66867,"salmon, sockeye",259,4,K
1982,233553,1589875,"salmon, sockeye",262,4,K
1982,1414602,10601455,"salmon, sockeye",271,4,L
1982,76487,549623,"salmon, sockeye",272,4,L
1982,30279,187570,"salmon, sockeye",273,4,L
1982,1114,7438,"salmon, sockeye",275,4,L
1982,80602,598895,"salmon, sockeye",281,4,M
1982,517817,2891591,"salmon, sockeye",282,4,M
1982,60717,408157,"salmon, sockeye",283,4,M
1982,1686845,9896249,"salmon, sockeye",284,4,M
1982,2672,13855,"salmon, sockeye",302,4,M
1982,9258,57435,"salmon, sockeye",311,4,M
1982,24482,120982,"salmon, sockeye",312,4,M
1982,229625,1381637,"salmon, sockeye",313,4,M
1982,11336,65689,"salmon, sockeye",314,4,M
1982,1009291,5937130,"salmon, sockeye",315,4,M
1982,142506,873201,"salmon, sockeye",316,4,M
1982,8782,54563,"salmon, sockeye",317,4,M
1982,1138405,7543879,"salmon, sockeye",321,2,T
1982,2447514,15809082,"salmon, sockeye",322,2,T
1982,5005281,31252002,"salmon, sockeye",324,2,T
1982,5915770,37742938,"salmon, sockeye",325,2,T
1982,595696,4335775,"salmon, sockeye",326,2,T
1982,12,78,"salmon, sockeye",333,3,Z
1982,96048,691743,"salmon, sockeye",335,3,W
1983,3,31,"salmon, chinook",101,1,A
1983,7681,99037,"salmon, chinook",101,1,B
1983,22,351,"salmon, chinook",101,1,C
1983,1750,20038,"salmon, chinook",101,1,D
1983,14280,181231,"salmon, chinook",102,1,B
1983,1278,15693,"salmon, chinook",102,1,C
1983,946,10428,"salmon, chinook",102,1,D
1983,8253,119383,"salmon, chinook",103,1,B
1983,1346,18378,"salmon, chinook",103,1,C
1983,945,11705,"salmon, chinook",103,1,D
1983,31916,530165,"salmon, chinook",104,1,B
1983,330,5218,"salmon, chinook",104,1,C
1983,7066,117855,"salmon, chinook",104,1,D
1983,1360,22492,"salmon, chinook",105,1,B
1983,2834,41172,"salmon, chinook",105,1,C
1983,572,8867,"salmon, chinook",105,1,D
1983,402,5099,"salmon, chinook",106,1,B
1983,6084,75300,"salmon, chinook",106,1,C
1983,460,5653,"salmon, chinook",106,1,D
1983,15,221,"salmon, chinook",107,1,B
1983,3564,48781,"salmon, chinook",107,1,C
1983,459,5359,"salmon, chinook",107,1,D
1983,387,5165,"salmon, chinook",108,1,C
1983,638,7560,"salmon, chinook",108,1,D
1983,20,386,"salmon, chinook",109,1,A
1983,22,325,"salmon, chinook",109,1,B
1983,10772,161731,"salmon, chinook",109,1,C
1983,6027,92080,"salmon, chinook",109,1,D
1983,374,5167,"salmon, chinook",110,1,A
1983,5986,81468,"salmon, chinook",110,1,C
1983,1409,20133,"salmon, chinook",110,1,D
1983,888,7446,"salmon, chinook",111,1,A
1983,89,1269,"salmon, chinook",111,1,D
1983,1058,13218,"salmon, chinook",112,1,A
1983,3436,48553,"salmon, chinook",112,1,C
1983,470,8099,"salmon, chinook",112,1,D
1983,6783,114812,"salmon, chinook",113,1,A
1983,276,4656,"salmon, chinook",113,1,C
1983,106362,1892471,"salmon, chinook",113,1,D
1983,15425,225773,"salmon, chinook",114,1,A
1983,2775,40654,"salmon, chinook",114,1,D
1983,1995,14801,"salmon, chinook",115,1,A
1983,1,8,"salmon, chinook",115,1,C
1983,44,580,"salmon, chinook",115,1,D
1983,1137,16747,"salmon, chinook",116,1,A
1983,13,213,"salmon, chinook",116,1,C
1983,14743,236465,"salmon, chinook",116,1,D
1983,2,31,"salmon, chinook",152,1,D
1983,48,985,"salmon, chinook",154,1,A
1983,2523,49717,"salmon, chinook",154,1,D
1983,208,3163,"salmon, chinook",156,1,A
1983,3018,44708,"salmon, chinook",156,1,D
1983,885,12496,"salmon, chinook",157,1,A
1983,6926,110371,"salmon, chinook",157,1,D
1983,217,2809,"salmon, chinook",181,1,A
1983,28,420,"salmon, chinook",181,1,C
1983,286,5570,"salmon, chinook",181,1,D
1983,581,10785,"salmon, chinook",182,1,A
1983,1052,12728,"salmon, chinook",183,1,A
1983,1383,17162,"salmon, chinook",183,1,D
1983,603,9248,"salmon, chinook",189,1,A
1983,678,8995,"salmon, chinook",189,1,D
1983,714,11285,"salmon, chinook",200,2,E
1983,52500,1365796,"salmon, chinook",212,2,E
1983,58,1082,"salmon, chinook",221,2,E
1983,140,1826,"salmon, chinook",222,2,E
1983,340,3471,"salmon, chinook",223,2,E
1983,15,254,"salmon, chinook",224,2,E
1983,2,70,"salmon, chinook",225,2,E
1983,34,615,"salmon, chinook",226,2,E
1983,3,40,"salmon, chinook",227,2,E
1983,73,1991,"salmon, chinook",228,2,E
1983,14,617,"salmon, chinook",232,2,H
1983,858,19308,"salmon, chinook",241,2,H
1983,15959,507889,"salmon, chinook",244,2,H
1983,2223,53793,"salmon, chinook",245,2,H
1983,1519,29843,"salmon, chinook",246,2,H
1983,933,17475,"salmon, chinook",247,2,H
1983,1,20,"salmon, chinook",249,2,H
1983,101,1395,"salmon, chinook",251,4,K
1983,298,2537,"salmon, chinook",252,4,K
1983,476,6166,"salmon, chinook",253,4,K
1983,869,9026,"salmon, chinook",254,4,K
1983,125,758,"salmon, chinook",255,4,K
1983,662,13311,"salmon, chinook",256,4,K
1983,159,3509,"salmon, chinook",257,4,K
1983,130,2090,"salmon, chinook",258,4,K
1983,523,4393,"salmon, chinook",259,4,K
1983,496,6525,"salmon, chinook",262,4,K
1983,3560,80193,"salmon, chinook",271,4,L
1983,421,5460,"salmon, chinook",272,4,L
1983,1390,9412,"salmon, chinook",273,4,L
1983,117,1094,"salmon, chinook",275,4,L
1983,565,7464,"salmon, chinook",281,4,M
1983,11824,171173,"salmon, chinook",282,4,M
1983,1328,12532,"salmon, chinook",283,4,M
1983,12854,189332,"salmon, chinook",284,4,M
1983,19,485,"salmon, chinook",311,4,M
1983,4,100,"salmon, chinook",312,4,M
1983,12488,246959,"salmon, chinook",313,4,M
1983,679,14607,"salmon, chinook",314,4,M
1983,8578,178077,"salmon, chinook",315,4,M
1983,933,18400,"salmon, chinook",316,4,M
1983,6777,141546,"salmon, chinook",317,4,M
1983,1,32,"salmon, chinook",318,4,M
1983,9276,197228,"salmon, chinook",321,2,T
1983,4758,96095,"salmon, chinook",322,2,T
1983,8955,190651,"salmon, chinook",324,2,T
1983,137123,2875355,"salmon, chinook",325,2,T
1983,38497,789884,"salmon, chinook",326,2,T
1983,121,2050,"salmon, chinook",331,3,X
1983,10307,179647,"salmon, chinook",333,3,Z
1983,106382,2096205,"salmon, chinook",334,3,Y
1983,41132,920285,"salmon, chinook",334,3,
1983,80870,1487423,"salmon, chinook",335,3,W
1983,12799,274102,"salmon, chinook",335,3,
1983,48,350,"salmon, chum",101,1,A
1983,223060,2056272,"salmon, chum",101,1,B
1983,7,41,"salmon, chum",101,1,D
1983,47936,415214,"salmon, chum",102,1,B
1983,23,164,"salmon, chum",102,1,C
1983,32860,270824,"salmon, chum",103,1,B
1983,20,141,"salmon, chum",103,1,C
1983,169512,1459748,"salmon, chum",104,1,B
1983,7,57,"salmon, chum",104,1,C
1983,185,1166,"salmon, chum",104,1,D
1983,12,91,"salmon, chum",105,1,B
1983,12946,110036,"salmon, chum",105,1,C
1983,17,126,"salmon, chum",105,1,D
1983,51,435,"salmon, chum",106,1,B
1983,21712,198607,"salmon, chum",106,1,C
1983,3135,26498,"salmon, chum",107,1,C
1983,676,6064,"salmon, chum",108,1,C
1983,1,6,"salmon, chum",108,1,D
1983,6,42,"salmon, chum",109,1,A
1983,13628,109839,"salmon, chum",109,1,C
1983,941,8057,"salmon, chum",109,1,D
1983,2,19,"salmon, chum",110,1,A
1983,1778,15585,"salmon, chum",110,1,C
1983,15326,151154,"salmon, chum",111,1,A
1983,136437,1179809,"salmon, chum",112,1,A
1983,209,1510,"salmon, chum",112,1,C
1983,16818,128897,"salmon, chum",112,1,D
1983,24068,210078,"salmon, chum",113,1,A
1983,6,51,"salmon, chum",113,1,B
1983,52,359,"salmon, chum",113,1,C
1983,51645,420059,"salmon, chum",113,1,D
1983,41508,362845,"salmon, chum",114,1,A
1983,4,35,"salmon, chum",114,1,C
1983,282,2074,"salmon, chum",114,1,D
1983,334516,3320707,"salmon, chum",115,1,A
1983,136,986,"salmon, chum",115,1,C
1983,6613,68192,"salmon, chum",115,1,D
1983,246,1833,"salmon, chum",116,1,A
1983,6,24,"salmon, chum",116,1,C
1983,2069,15203,"salmon, chum",116,1,D
1983,100,724,"salmon, chum",154,1,D
1983,35,247,"salmon, chum",156,1,D
1983,184,1061,"salmon, chum",157,1,D
1983,36,259,"salmon, chum",181,1,A
1983,9,65,"salmon, chum",181,1,D
1983,10752,92367,"salmon, chum",182,1,A
1983,445,3307,"salmon, chum",183,1,A
1983,12,82,"salmon, chum",183,1,D
1983,35,257,"salmon, chum",189,1,A
1983,13,87,"salmon, chum",189,1,D
1983,4919,34596,"salmon, chum",200,2,E
1983,2102,15481,"salmon, chum",212,2,E
1983,391770,3607304,"salmon, chum",221,2,E
1983,176382,1605508,"salmon, chum",222,2,E
1983,242980,2377094,"salmon, chum",223,2,E
1983,136365,1249269,"salmon, chum",224,2,E
1983,7890,58746,"salmon, chum",225,2,E
1983,66191,510242,"salmon, chum",226,2,E
1983,92,782,"salmon, chum",227,2,E
1983,20348,194852,"salmon, chum",228,2,E
1983,7934,73107,"salmon, chum",231,2,H
1983,27203,241565,"salmon, chum",232,2,H
1983,14281,110738,"salmon, chum",241,2,H
1983,972824,7521242,"salmon, chum",244,2,H
1983,104266,831613,"salmon, chum",245,2,H
1983,8447,62555,"salmon, chum",246,2,H
1983,29321,222962,"salmon, chum",247,2,H
1983,142901,1337934,"salmon, chum",249,2,H
1983,9304,73396,"salmon, chum",251,4,K
1983,10586,83841,"salmon, chum",252,4,K
1983,151828,1327140,"salmon, chum",253,4,K
1983,194851,1754867,"salmon, chum",254,4,K
1983,269,1830,"salmon, chum",255,4,K
1983,651,5885,"salmon, chum",256,4,K
1983,107786,925340,"salmon, chum",257,4,K
1983,212278,1808058,"salmon, chum",258,4,K
1983,123754,1037407,"salmon, chum",259,4,K
1983,273858,2386615,"salmon, chum",262,4,K
1983,16747,130154,"salmon, chum",271,4,L
1983,18065,150103,"salmon, chum",272,4,L
1983,101959,754834,"salmon, chum",273,4,L
1983,22641,170175,"salmon, chum",275,4,L
1983,137134,1093168,"salmon, chum",281,4,M
1983,390101,2616358,"salmon, chum",282,4,M
1983,356625,2708316,"salmon, chum",283,4,M
1983,820212,5301725,"salmon, chum",284,4,M
1983,11361,81890,"salmon, chum",302,4,M
1983,14859,109859,"salmon, chum",311,4,M
1983,154767,1150272,"salmon, chum",312,4,M
1983,13991,113054,"salmon, chum",313,4,M
1983,51333,381420,"salmon, chum",314,4,M
1983,87679,600087,"salmon, chum",315,4,M
1983,26091,182194,"salmon, chum",316,4,M
1983,2,11,"salmon, chum",318,4,M
1983,105171,629956,"salmon, chum",321,2,T
1983,127490,773460,"salmon, chum",322,2,T
1983,351769,2035037,"salmon, chum",324,2,T
1983,725060,4365005,"salmon, chum",325,2,T
1983,322691,2429322,"salmon, chum",326,2,T
1983,175648,1647049,"salmon, chum",331,3,X
1983,319064,2348664,"salmon, chum",333,3,Z
1983,966299,7068024,"salmon, chum",334,3,Y
1983,52453,388461.5,"salmon, chum",334,3,
1983,295305,2191650,"salmon, chum",335,3,W
1983,12024,84606.5,"salmon, chum",335,3,
1983,6,33,"salmon, coho",101,1,A
1983,190979,1204792,"salmon, coho",101,1,B
1983,701,3576,"salmon, coho",101,1,C
1983,490,3181,"salmon, coho",101,1,D
1983,73921,472824,"salmon, coho",102,1,B
1983,6387,39058,"salmon, coho",102,1,C
1983,382,3097,"salmon, coho",102,1,D
1983,72454,463829,"salmon, coho",103,1,B
1983,17769,107445,"salmon, coho",103,1,C
1983,7,48,"salmon, coho",103,1,D
1983,263698,1695522,"salmon, coho",104,1,B
1983,6112,39866,"salmon, coho",104,1,C
1983,22620,140566,"salmon, coho",104,1,D
1983,13057,82318,"salmon, coho",105,1,B
1983,21188,140825,"salmon, coho",105,1,C
1983,915,7374,"salmon, coho",105,1,D
1983,1649,10502,"salmon, coho",106,1,B
1983,93713,675242,"salmon, coho",106,1,C
1983,3993,33405,"salmon, coho",106,1,D
1983,274,2047,"salmon, coho",107,1,B
1983,3815,26955,"salmon, coho",107,1,C
1983,15578,132145,"salmon, coho",108,1,C
1983,177,1380,"salmon, coho",108,1,D
1983,141,968,"salmon, coho",109,1,A
1983,197,1275,"salmon, coho",109,1,B
1983,66145,425804,"salmon, coho",109,1,C
1983,23305,154885,"salmon, coho",109,1,D
1983,186,1136,"salmon, coho",110,1,A
1983,11206,69108,"salmon, coho",110,1,C
1983,159,1273,"salmon, coho",110,1,D
1983,21080,197685,"salmon, coho",111,1,A
1983,375,2812,"salmon, coho",111,1,C
1983,26221,180043,"salmon, coho",112,1,A
1983,9334,64956,"salmon, coho",112,1,C
1983,3053,22156,"salmon, coho",112,1,D
1983,32370,214461,"salmon, coho",113,1,A
1983,490,3150,"salmon, coho",113,1,B
1983,2013,13067,"salmon, coho",113,1,C
1983,457021,3072475,"salmon, coho",113,1,D
1983,102831,770277,"salmon, coho",114,1,A
1983,60,478,"salmon, coho",114,1,C
1983,15955,124752,"salmon, coho",114,1,D
1983,68829,667790,"salmon, coho",115,1,A
1983,198,1260,"salmon, coho",115,1,C
1983,1698,17511,"salmon, coho",115,1,D
1983,10845,79956,"salmon, coho",116,1,A
1983,470,2939,"salmon, coho",116,1,C
1983,150821,1136786,"salmon, coho",116,1,D
1983,10,70,"salmon, coho",152,1,D
1983,182,1226,"salmon, coho",154,1,A
1983,4759,28939,"salmon, coho",154,1,D
1983,1411,10516,"salmon, coho",156,1,A
1983,2385,15924,"salmon, coho",156,1,D
1983,4455,29111,"salmon, coho",157,1,D
1983,1904,13135,"salmon, coho",181,1,A
1983,1396,10910,"salmon, coho",181,1,D
1983,40801,399491,"salmon, coho",182,1,A
1983,17392,141828,"salmon, coho",183,1,A
